name,brand,condition,packaging,saleTerms,group,type,audience,ridingStyles,sizeLabel,sizeFilterKeys,officialSize,variant,color,price,reference,url,sku,id,productId,observedAt
"SRAM Force AXS D1 12 Speed Chain 120 Link (Bulk Packaging)","SRAM","","","","Components","Chains & chainrings","","","","","","","","44.99","50","https://bikecloset.com/product/sram-force-axs-d1-12-speed-chain-120-link-bulk-packaging/","Force12speed-oem","1741686","1741686","2026-09-11T12:08:04.173Z"
"ENVE Matrix T-shirt SS Navy XS","Enve","","","","Clothing","Casual clothing","Unspecified","Unspecified","XS","clothing:xs","XS","","","5","100","https://bikecloset.com/product/enve-matrix-t-shirt-ss-navy-xs/","800-0000-144","1725016","1725016","2026-09-11T12:08:04.173Z"
"POC Aspire CLARITY ROAD/SUNNY SILVER CAT. 3","POC","","","","Footwear & protection","Eyewear","","","","","","","","190","190","https://bikecloset.com/product/aspire/","7325549859784","1735730","1735730","2026-09-11T12:08:04.173Z"
"Poc Cytal Lițe Uranium Black Matt Medium (Open Box)","POC","Open box","","","Footwear & protection","Helmets","","","M","helmets:m","Medium","","","199","420","https://bikecloset.com/product/poc-cytal-lite-uranium-black-matt-medium-open-box/","7325549837348-open box-A","1785762","1785762","2026-09-11T12:08:04.173Z"
"CeramicSpeed BBright Shimano Black","CeramicSpeed","","","","Components","Bottom brackets","","","","","","","","199","379","https://bikecloset.com/product/ceramicspeed-bbright-shimano-blk/","5711050040872","1741645","1741645","2026-09-11T12:08:04.173Z"
"i9 1/1 28h Rear 12×148 Boost XD CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","79.99","316","https://bikecloset.com/product/hub-i9-28h-rear-12x148-bst-101-xd-cl/","100-4000-668","1732426","1732426","2026-09-11T12:08:04.173Z"
"i9 1/1 28h Rear 12×157 SBst HG 6B","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","59.99","316","https://bikecloset.com/product/hub-i9-28h-rear-12x157-sbst-101-hg-6b/","100-4000-691","1732428","1732428","2026-09-11T12:08:04.173Z"
"i9 1/1 28h Rear 12×148 Bst HG CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","79.99","316","https://bikecloset.com/product/hub-i9-28h-rear-12x148-bst-101-hg-cl/","100-4000-669","1732422","1732422","2026-09-11T12:08:04.173Z"
"i9 1/1 24h Frt 15×110 Bst CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","49.99","144","https://bikecloset.com/product/hub-i9-24h-frt-15x110-bst-101-cl/","100-4000-664","1732414","1732414","2026-09-11T12:08:04.173Z"
"POC Tempor M/L One Size White (Open Box)","POC","Open box","","","Footwear & protection","Helmets","","","M/L","helmets:m | helmets:l","M/L","","","249","500","https://bikecloset.com/product/poc-tempor-m-l-one-size-white-open-box/","7325549871595-open box-A","1780867","1780867","2026-09-11T12:08:04.173Z"
"Pirelli RoadTUBE Presta 60mm RVC-23/30 700c","Pirelli","","","","Wheels & tires","Inner tubes","","","","","","","","6.6","14.9","https://bikecloset.com/product/pirelli-roadtube-presta-60mm-rvc-23-30-700c/","8019227370263","1725201","1725201","2026-09-11T12:08:04.173Z"
"Gibraltar Vest WMNS Black SM","Gibraltar","","","","Clothing","Vests","Women's","Unspecified","S","clothing:s","SM","","","9.99","100","https://bikecloset.com/product/gibraltar-vest-wmns-black-sm/","800-0000-476","1725068","1725068","2026-09-11T12:08:04.173Z"
"POC Cytal Lite Hydrogen White Matt Medium (Open Box)","POC","Open box","","","Footwear & protection","Helmets","","","M","helmets:m","Medium","","","199","420","https://bikecloset.com/product/poc-cytal-lite-hydrogen-white-matt-medium-open-box/","7325549805064-open box-A","1769820","1769820","2026-09-11T12:08:04.173Z"
"Fizik TEMPO ALIANTE R1 ADAPTIVE – 145MM","Fizik","","","","Components","Saddles","","","","","","","","329","329","https://bikecloset.com/product/fizik-tempo-aliante-r1-adaptive-145mm/","8021890590039","1764392","1764392","2026-09-11T12:08:04.173Z"
"Enve Carbon Brake Pad Shimano Black Pair 10mm For Textured Brake Track","Enve","","","","Components","Brakes & rotors","","","","","","","","9.99","20","https://bikecloset.com/product/accessories-brake-pad-shimano-black-pair/","100-0005-006","1712557","1712557","2026-09-11T12:08:04.173Z"
"Enve Accessories Valve Extender 95mm Set","Enve","","","","Wheels & tires","Valves & tubeless supplies","","","","","","","","9.99","29","https://bikecloset.com/product/accessories-valve-extender-95mm-set/","100-0014-000","1712555","1712555","2026-09-11T12:08:04.173Z"
"ENVE ALLOY DISC REAR 24H 12×142 Campy N3W CENTERLOCK","Enve","","","","Wheels & tires","Hubs & parts","","","","","","","","24.99","350","https://bikecloset.com/product/hub-disc-enve-alloy-24h-12x142-n3w-cl/","100-4001-451","1712553","1712553","2026-09-11T12:08:04.173Z"
"Enve Alloy Disc Rear 24H 12×142 XDR Centerlock","Enve","","","","Wheels & tires","Hubs & parts","","","","","","","","59.99","350","https://bikecloset.com/product/hub-disc-envea-24h-12x142-xdr-assembly/","100-4001-429","1712552","1712552","2026-09-11T12:08:04.173Z"
"Knog Plugger Lights Twin Pack Black/Black 350 / 10 Lumens","Knog","","","","Accessories & tools","Lights","","","","","","","","29.99","59.95","https://bikecloset.com/product/plugger-lights-plugger-twin-pack-black-black/","9328389029667","1711030","1711030","2026-09-11T12:08:04.173Z"
"Knog Plug Lights Twinpack Black 250 / 10 Lumens","Knog","","","","Accessories & tools","Lights","","","","","","","","14.99","49.95","https://bikecloset.com/product/plug-lights-plug-twinpack-black/","9328389028615","1711023","1711023","2026-09-11T12:08:04.173Z"
"Campagnolo BOTTOM BRACKET CUPS RECORD ULTRA-TORQUE – ITA Thread","Campagnolo","","","","Components","Bottom brackets","","","","","","","","4.99","31.9","https://bikecloset.com/product/bottom-bracket-cups-record-ultra-torque-ita/","OC12-REI-8004995867442","1703970","1703970","2026-09-11T12:08:04.173Z"
"Fizik TEMPO ALIANTE R3 ADAPTIVE – 145MM","Fizik","","","","Components","Saddles","","","","","","","","259.99","259.99","https://bikecloset.com/product/fizik-tempo-aliante-r3-adaptive-145mm/","8021890590046","1700374","1700374","2026-09-11T12:08:04.173Z"
"Fizik TEMPO ALIANTE R3 ADAPTIVE – 155MM","Fizik","","","","Components","Saddles","","","","","","","","289","289","https://bikecloset.com/product/fizik-tempo-aliante-r3-adaptive-155mm/","8021890590060","1688812","1688812","2026-09-11T12:08:04.173Z"
"Enve Bar M7 800mm +25mm Rise 35.0 8/4 deg","Enve","","","","Components","Handlebars","","","","","","","","119","190","https://bikecloset.com/product/enve-bar-m7-800mm-25mm-rise-35-0-8-4-deg/","300-1000-064","1707211","1707211","2026-09-11T12:08:04.173Z"
"Enve Bar SES AR IN-Route 44/49cm","Enve","","","","Components","Handlebars","","","","","","","","149","400","https://bikecloset.com/product/enve-bar-ses-ar-in-route-44-49cm/","300-1028-004","1707210","1707210","2026-09-11T12:08:04.173Z"
"i9 1/1 28h Rear 12×148 Boost Microspline CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","89.99","316","https://bikecloset.com/product/hub-i9-28h-rear-12x148-bst-101-microspline-cl/","100-4000-686","1706080","1706080","2026-09-11T12:08:04.173Z"
"i9 Hydra 28H Rear 12×148 Bst Microspline CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","179","470","https://bikecloset.com/product/hub-i9-28h-rear-12x148-bst-hydra-microspline-cl/","100-4000-680","1706082","1706082","2026-09-11T12:08:04.173Z"
"i9 Hydra 28h Frt 15×110 Bst CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","99.99","240","https://bikecloset.com/product/hub-i9-28h-frt-15x110-bst-hydra-cl-2/","100-4000-653","1706092","1706092","2026-09-11T12:08:04.173Z"
"i9 Hydra 24H Rear 12×148 Bst Microspline CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","139","470","https://bikecloset.com/product/hub-i9-24h-rear-12x148-bst-hydra-microspline-cl/","100-4000-679","1706083","1706083","2026-09-11T12:08:04.173Z"
"i9 Hydra 24h Rear 12×148 Bst HG CL","Industry Nine","","","","Wheels & tires","Hubs & parts","","","","","","","","139","470","https://bikecloset.com/product/hub-i9-24h-rear-12x148-bst-hydra-hg-cl/","100-4000-645","1706095","1706095","2026-09-11T12:08:04.173Z"
"Enve G Series Dropper 40mm 27.2mm W/ Shims","Enve","","","","Components","Seatposts","","","","","","","","79.99","325","https://bikecloset.com/product/dropper-only/","300-1013-001-810024552351","1705957","1705957","2026-09-11T12:08:04.173Z"
"Enve G Series Dropper 40mm 27.2mm W/Shims + G Series Drop Bar Dropper Post Lever","Enve","","","","Components","Seatposts","","","","","","","","99.99","390","https://bikecloset.com/product/seatpost-g-series-dropper-40mm-27-2mm-g-series-drop-bar-dropper-post-lever/","300-1013-001 &#8211; 300-1013-102","1705955","1705955","2026-09-11T12:08:04.173Z"
"Enve Bar Gravel IN-Route 44/56cm","Enve","","","","Components","Handlebars","","","","","","","","229","400","https://bikecloset.com/product/bar-gravel-in-route-44-56cm/","300-1025-006","1705953","1705953","2026-09-11T12:08:04.173Z"
"Enve Bar SES AR IN-Route 46/51cm","Enve","","","","Components","Handlebars","","","","","","","","149","400","https://bikecloset.com/product/bar-ses-ar-in-route-46-51cm/","300-1028-005","1705951","1705951","2026-09-11T12:08:04.173Z"
"ENVE Alloy Hubset 20H Frt/ 24H Rr QR HG Rim Brake","Enve","","","","Wheels & tires","Hubs & parts","","","","","","","","99.99","590","https://bikecloset.com/product/hub-envea-20h-frt-assembly-hub-envea-24h-rr-hg-assembly/","100-4001-138 &#8211; 100-4001-139","1705949","1705949","2026-09-11T12:08:04.173Z"
"Sram Paceline Rotor 160mm Center Lock (OEM)","SRAM","","OEM","","Components","Brakes & rotors","","","","","","","","34.99","54","https://bikecloset.com/product/sram-paceline-rotor-160mm-center-lock-oem/","00.5018.154.001","1637115","1637115","2026-09-11T12:08:04.173Z"
"Campagnolo CASSETTE SUPER RECORD 12 Speed 11-32","Campagnolo","","","","Components","Cassettes","","","","","","","","199","425","https://bikecloset.com/product/cassette-sup-record-12v-11-32-mech/","8053340450884-CS19ISR1212","1703982","1703982","2026-09-11T12:08:04.173Z"
"Campagnolo Rear Adapter and Bolts 140mm to 160mm","Campagnolo","","","","Components","Brakes & rotors","","","","","","","","2.99","22","https://bikecloset.com/product/rear-adapter-and-bolts/","8053340456930-AC21-DBADR","1704005","1704005","2026-09-11T12:08:04.173Z"
"Topeak SURVIVAL TOOL WEDGE PACK II 2","Topeak","","","","Accessories & tools","Bags & packs","","","","","","","","24.99","74.95","https://bikecloset.com/product/topeak-survival-tool-wedge-pack-ii-2/","883466033467","1699213","1699213","2026-09-11T12:08:04.173Z"
"SRAM Force AXS D1 12 Speed Chain 114 Link","SRAM","","","","Components","Chains & chainrings","","","","","","","","29.99","50","https://bikecloset.com/product/sram-force-axs-d1-12-speed-chain-114-link/","710845824814","1696952","1696952","2026-09-11T12:08:04.173Z"
"Fizik VENTO ANTARES R3 ADAPTIVE – 140MM","Fizik","","","","Components","Saddles","","","","","","","","289","289","https://bikecloset.com/product/fizik-vento-antares-r3-adaptive-140mm/","8021890590008","1685137","1685137","2026-09-11T12:08:04.173Z"
"Fizik VENTO ANTARES R3 ADAPTIVE – 150MM","Fizik","","","","Components","Saddles","","","","","","","","289","289","https://bikecloset.com/product/fizik-vento-antares-r3-adaptive-150mm/","8021890590022","1679835","1679835","2026-09-11T12:08:04.173Z"
"Shimano XT ROTOR 180mm Centerlock External Spline W/ LOCKRING (OEM)","Shimano","","OEM","","Components","Brakes & rotors","","","","","","","","34.99","60.99","https://bikecloset.com/product/shimano-xt-rotor-180mm-centerlock-external-spline-w-lockring/","KRTMT800ME","1636571","1636571","2026-09-11T12:08:04.173Z"
"CeramicSpeed BB86 SRAM DUB Black","CeramicSpeed","","","","Components","Bottom brackets","","","","","","","","199","379","https://bikecloset.com/product/ceramicspeed-bb86-sram-dub-alternative-blk/","5711050065035","1632843","1632843","2026-09-11T12:08:04.173Z"
"Endura Windchill Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","S","clothing:s","S","Color: Bright Yellow, Size: S","bright-yellow","79.99","169.99","https://bikecloset.com/product/windchill-jacket-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=s","5055939986272","1797310","1797309","2026-09-11T12:08:04.173Z"
"Endura Windchill Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","3XL","clothing:3xl","3XL","Color: Bright Yellow, Size: 3XL","bright-yellow","79.99","169.99","https://bikecloset.com/product/windchill-jacket-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=3xl","5055939989952","1797321","1797309","2026-09-11T12:08:04.173Z"
"Endura Windchill Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Bright Yellow, Size: 2XL","bright-yellow","79.99","169.99","https://bikecloset.com/product/windchill-jacket-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=2xl","5055939986319","1797319","1797309","2026-09-11T12:08:04.173Z"
"Endura Windchill Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","XL","clothing:xl","XL","Color: Bright Yellow, Size: XL","bright-yellow","79.99","169.99","https://bikecloset.com/product/windchill-jacket-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=xl","5055939986302","1797317","1797309","2026-09-11T12:08:04.173Z"
"Endura Windchill Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","L","clothing:l","L","Color: Bright Yellow, Size: L","bright-yellow","79.99","169.99","https://bikecloset.com/product/windchill-jacket-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=l","5055939986296","1797314","1797309","2026-09-11T12:08:04.173Z"
"Endura Windchill Jacket II","Endura","","","","Clothing","Jackets & rain shells","Unspecified","Unspecified","M","clothing:m","M","Color: Bright Yellow, Size: M","bright-yellow","79.99","169.99","https://bikecloset.com/product/windchill-jacket-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=m","5055939986289","1797312","1797309","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Bright Yellow, Size: 2XL","bright-yellow","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=2xl","5056286935944","1797307","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","XL","clothing:xl","XL","Color: Bright Yellow, Size: XL","bright-yellow","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=xl","5056286935937","1797305","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","L","clothing:l","L","Color: Bright Yellow, Size: L","bright-yellow","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=l","5056286935920","1797303","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","M","clothing:m","M","Color: Bright Yellow, Size: M","bright-yellow","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=m","5056286935913","1797301","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","S","clothing:s","S","Color: Bright Yellow, Size: S","bright-yellow","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=s","5056286935906","1797299","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","XS","clothing:xs","XS","Color: Bright Yellow, Size: XS","bright-yellow","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=bright-yellow&attribute_pa_size=xs","5056286935890","1797297","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","2XL","clothing:2xl","2XL","Color: Black, Size: 2XL","black","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=black&attribute_pa_size=2xl","5055939957593","1797295","1797288","2026-09-11T12:08:04.173Z"
"Endura Pro SL PrimaLoft® Gilet II","Endura","","","","Clothing","Vests","Unspecified","Unspecified","L","clothing:l","L","Color: Black, Size: L","black","79.99","189.99","https://bikecloset.com/product/pro-sl-primaloft-gilet-ii/?attribute_pa_color=black&attribute_pa_size=l","5055939957579","1797293","1797288","2026-09-11T12:08:04.173Z"
